name,opening_hours,address,location,phone_number,rating,price_level,isJapanese,isKorean,isChinese,isMalay,isIndian,isThai,isVietnamese,isWestern,isLocal,isItalian,isMiddleEastern,isInternational,isEuropean,isGerman,isBurmese,isFrench
Renga-Ya House of Japanese Steak & BBQ,"[{'close': {'day': 0, 'time': '1430'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 0, 'time': '2230'}, 'open': {'day': 0, 'time': '1730'}}, {'close': {'day': 1, 'time': '1430'}, 'open': {'day': 1, 'time': '1200'}}, {'close': {'day': 1, 'time': '2300'}, 'open': {'day': 1, 'time': '1800'}}, {'close': {'day': 2, 'time': '1430'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 2, 'time': '2300'}, 'open': {'day': 2, 'time': '1800'}}, {'close': {'day': 3, 'time': '1430'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 3, 'time': '2300'}, 'open': {'day': 3, 'time': '1800'}}, {'close': {'day': 4, 'time': '1430'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 4, 'time': '2300'}, 'open': {'day': 4, 'time': '1800'}}, {'close': {'day': 5, 'time': '1430'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 5, 'time': '2300'}, 'open': {'day': 5, 'time': '1800'}}, {'close': {'day': 6, 'time': '1430'}, 'open': {'day': 6, 'time': '1200'}}, {'close': {'day': 6, 'time': '2300'}, 'open': {'day': 6, 'time': '1800'}}]","30 Victoria Street, #01-11/12, Chijmes, Singapore 187996",5,+65 6352 1966,4.6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Riverside Indonesian BBQ,"[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1000'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1000'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1000'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1000'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1000'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1000'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1000'}}]","#06-15/17 Plaza Singapore Inside Kopitiam, 68 Orchard Rd, Singapore 238839",10,,4.3,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Saap Saap Thai @ Funan,"[{'close': {'day': 0, 'time': '2130'}, 'open': {'day': 0, 'time': '1000'}}, {'close': {'day': 1, 'time': '2130'}, 'open': {'day': 1, 'time': '1000'}}, {'close': {'day': 2, 'time': '2130'}, 'open': {'day': 2, 'time': '1000'}}, {'close': {'day': 3, 'time': '2130'}, 'open': {'day': 3, 'time': '1000'}}, {'close': {'day': 4, 'time': '2130'}, 'open': {'day': 4, 'time': '1000'}}, {'close': {'day': 5, 'time': '2130'}, 'open': {'day': 5, 'time': '1000'}}, {'close': {'day': 6, 'time': '2130'}, 'open': {'day': 6, 'time': '1000'}}]","109 North Bridge Rd, #B1-33 Funan Mall, Singapore 179097",9,,3.9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Saizeriya Cathay,"[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1100'}}]","2 Handy Rd, #B1-25/26/27 The Cathay, Singapore 229233",6,+65 6235 5197,3.9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SaladStop The Cathay,"[{'close': {'day': 0, 'time': '2030'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 1, 'time': '2030'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2030'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2030'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2030'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2100'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2030'}, 'open': {'day': 6, 'time': '1200'}}]","2 Handy Rd, Singapore 229233",6,+65 6262 5860,4.1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Señor Taco Chijmes,"[{'close': {'day': 0, 'time': '2330'}, 'open': {'day': 0, 'time': '1130'}}, {'close': {'day': 1, 'time': '2300'}, 'open': {'day': 1, 'time': '1700'}}, {'close': {'day': 2, 'time': '2300'}, 'open': {'day': 2, 'time': '1700'}}, {'close': {'day': 4, 'time': '1130'}, 'open': {'day': 3, 'time': '1700'}}, {'close': {'day': 4, 'time': '1500'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 5, 'time': '0000'}, 'open': {'day': 4, 'time': '1700'}}, {'close': {'day': 5, 'time': '1500'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 6, 'time': '0000'}, 'open': {'day': 5, 'time': '1700'}}, {'close': {'day': 0, 'time': '0000'}, 'open': {'day': 6, 'time': '1130'}}]","30, 01-19 Victoria St, Singapore 187996",5,+65 8289 7860,4.2,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Seasons Coconut Chicken,"[{'close': {'day': 0, 'time': '2300'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2300'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 3, 'time': '0300'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 4, 'time': '0300'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 5, 'time': '0300'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 6, 'time': '0300'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 0, 'time': '0300'}, 'open': {'day': 6, 'time': '1100'}}]","44 Prinsep Street#01-01, Singapore 188673",8,+65 6463 6568,4.6,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Secret Recipe International Pte Ltd,"[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1100'}}]","68 Orchard Rd, Plaza Singapura, #03-18, Singapore 238839",10,+65 6341 9909,2.9,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Seorae Korean Charcoal BBQ (Plaza Singapura),"[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1130'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1130'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1130'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1130'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1130'}}, {'close': {'day': 5, 'time': '2300'}, 'open': {'day': 5, 'time': '1130'}}, {'close': {'day': 6, 'time': '2300'}, 'open': {'day': 6, 'time': '1130'}}]","68 Orchard Rd, #02-01, Plaza Singapura, Singapore 238839",10,+65 9181 2709,3.6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shahi Maharani,"[{'close': {'day': 0, 'time': '1430'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 0, 'time': '2230'}, 'open': {'day': 0, 'time': '1830'}}, {'close': {'day': 1, 'time': '1430'}, 'open': {'day': 1, 'time': '1200'}}, {'close': {'day': 1, 'time': '2230'}, 'open': {'day': 1, 'time': '1830'}}, {'close': {'day': 2, 'time': '1430'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 2, 'time': '2230'}, 'open': {'day': 2, 'time': '1830'}}, {'close': {'day': 3, 'time': '1430'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 3, 'time': '2230'}, 'open': {'day': 3, 'time': '1830'}}, {'close': {'day': 4, 'time': '1430'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 4, 'time': '2230'}, 'open': {'day': 4, 'time': '1830'}}, {'close': {'day': 5, 'time': '1430'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 5, 'time': '2230'}, 'open': {'day': 5, 'time': '1830'}}, {'close': {'day': 6, 'time': '1430'}, 'open': {'day': 6, 'time': '1200'}}, {'close': {'day': 6, 'time': '2230'}, 'open': {'day': 6, 'time': '1830'}}]","252 North Bridge Rd, #03–21B, Singapore 179103",8,+65 6235 8840,4.3,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Shwe Bel Pte. Ltd.,,"11 Stamford Rd, Singapore 178884",7,+65 6532 1192,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Simply Wrapps - Plaza Singapura,"[{'close': {'day': 0, 'time': '2130'}, 'open': {'day': 0, 'time': '0800'}}, {'close': {'day': 1, 'time': '2130'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '2130'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '2130'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '2130'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '2130'}, 'open': {'day': 5, 'time': '0800'}}, {'close': {'day': 6, 'time': '2130'}, 'open': {'day': 6, 'time': '0800'}}]","68 Orchard Road, #B2-26, Plaza, Singapore 238839",10,+65 6684 0930,4.3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Simply Wrapps - Raffles City,"[{'close': {'day': 0, 'time': '2130'}, 'open': {'day': 0, 'time': '0800'}}, {'close': {'day': 1, 'time': '2130'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '2130'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '2130'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '2130'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '2130'}, 'open': {'day': 5, 'time': '0800'}}, {'close': {'day': 6, 'time': '2130'}, 'open': {'day': 6, 'time': '0800'}}]","252 North Bridge Rd, B1-60, Singapore 179103",8,+65 6337 3542,4.2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Sio Good 好烧 (Funan),"[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '0900'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '0900'}}, {'close': {'day': 5, 'time': '2100'}, 'open': {'day': 5, 'time': '0900'}}, {'close': {'day': 6, 'time': '2100'}, 'open': {'day': 6, 'time': '0900'}}]","107 North Bridge Rd, B2 Kopiteach, Stall 11, Singapore 179105",9,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SKAI,"[{'close': {'day': 0, 'time': '1430'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1800'}}, {'close': {'day': 1, 'time': '1430'}, 'open': {'day': 1, 'time': '1200'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1800'}}, {'close': {'day': 2, 'time': '1430'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1800'}}, {'close': {'day': 3, 'time': '1430'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1800'}}, {'close': {'day': 4, 'time': '1430'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1800'}}, {'close': {'day': 5, 'time': '1430'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1800'}}, {'close': {'day': 6, 'time': '1530'}, 'open': {'day': 6, 'time': '1200'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1800'}}]","2 Stamford Road Swissôtel, Level 70 The Stamford, Singapore 178882",8,+65 6837 3322,4.3,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Slappy Cakes Plaza Singapura,"[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '0930'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1000'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1000'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1000'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1000'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1000'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '0930'}}]","68 Orchard Road, #03-02, Plaza, Singapore 238839",10,+65 6738 7207,3.8,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Snackz It,,"2 Handy Rd, Singapore 229233",6,+65 6325 4508,5,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Soi Aroy@SMU,"[{'close': {'day': 1, 'time': '2000'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2000'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2000'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2000'}, 'open': {'day': 6, 'time': '1100'}}]","80 Stamford Rd, #B1-66 Singapore Management University, Singapore 178902",5,+65 8121 6866,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Song Garden Chinese Restaurant,"[{'close': {'day': 0, 'time': '1500'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1800'}}, {'close': {'day': 1, 'time': '1430'}, 'open': {'day': 1, 'time': '1130'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1800'}}, {'close': {'day': 2, 'time': '1430'}, 'open': {'day': 2, 'time': '1130'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1800'}}, {'close': {'day': 3, 'time': '1430'}, 'open': {'day': 3, 'time': '1130'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1800'}}, {'close': {'day': 4, 'time': '1430'}, 'open': {'day': 4, 'time': '1130'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1800'}}, {'close': {'day': 5, 'time': '1430'}, 'open': {'day': 5, 'time': '1130'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1800'}}, {'close': {'day': 6, 'time': '1500'}, 'open': {'day': 6, 'time': '1100'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1800'}}]","122 Middle Rd, Level 2 Mercure Singapore Bugis, Singapore 188973",5,+65 6521 9299,4.4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Spicy Rock Restaurant,"[{'close': {'day': 0, 'time': '1430'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1800'}}, {'close': {'day': 1, 'time': '1430'}, 'open': {'day': 1, 'time': '1200'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1800'}}, {'close': {'day': 2, 'time': '1430'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1800'}}, {'close': {'day': 3, 'time': '1430'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1800'}}, {'close': {'day': 4, 'time': '1430'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1800'}}, {'close': {'day': 5, 'time': '1430'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1800'}}, {'close': {'day': 6, 'time': '1430'}, 'open': {'day': 6, 'time': '1200'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1800'}}]","13 Stamford Road B2, 51, Singapore 178905",7,+65 6243 6700,4.5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"STAGE, Live Music & Restaurant","[{'close': {'day': 1, 'time': '0200'}, 'open': {'day': 0, 'time': '1600'}}, {'close': {'day': 2, 'time': '0200'}, 'open': {'day': 1, 'time': '1600'}}, {'close': {'day': 3, 'time': '0200'}, 'open': {'day': 2, 'time': '1600'}}, {'close': {'day': 4, 'time': '0200'}, 'open': {'day': 3, 'time': '1600'}}, {'close': {'day': 5, 'time': '0200'}, 'open': {'day': 4, 'time': '1600'}}, {'close': {'day': 6, 'time': '0400'}, 'open': {'day': 5, 'time': '1600'}}, {'close': {'day': 0, 'time': '0400'}, 'open': {'day': 6, 'time': '1600'}}]","60 Prinsep St, Singapore 188664",8,+65 6333 0689,4.2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Standing Sushi Bar,"[{'close': {'day': 0, 'time': '2230'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 1, 'time': '1430'}, 'open': {'day': 1, 'time': '1200'}}, {'close': {'day': 1, 'time': '2230'}, 'open': {'day': 1, 'time': '1800'}}, {'close': {'day': 2, 'time': '1430'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 2, 'time': '2230'}, 'open': {'day': 2, 'time': '1800'}}, {'close': {'day': 3, 'time': '1430'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 3, 'time': '2230'}, 'open': {'day': 3, 'time': '1800'}}, {'close': {'day': 4, 'time': '1430'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 4, 'time': '2230'}, 'open': {'day': 4, 'time': '1800'}}, {'close': {'day': 5, 'time': '1430'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 5, 'time': '2230'}, 'open': {'day': 5, 'time': '1800'}}, {'close': {'day': 6, 'time': '2230'}, 'open': {'day': 6, 'time': '1200'}}]","331 North Bridge Road 01-04 Odeon Towers, Singapore 188720",5,+65 6333 1335,4.1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Steak & Sushi by Hot Tomato,"[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1100'}}]","Funan Mall, #B1-24, 107 North Bridge Rd, Singapore 179105",9,,3.5,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Steakville,"[{'close': {'day': 1, 'time': '1500'}, 'open': {'day': 1, 'time': '1200'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1800'}}, {'close': {'day': 2, 'time': '1500'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1800'}}, {'close': {'day': 3, 'time': '1500'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1800'}}, {'close': {'day': 4, 'time': '1500'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1800'}}, {'close': {'day': 5, 'time': '1500'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1800'}}, {'close': {'day': 6, 'time': '1500'}, 'open': {'day': 6, 'time': '1200'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1800'}}]","91 Bencoolen St, #01-56 Sunshine Plaza, S 189652",9,+65 9233 5142,4.3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Straits Café,"[{'close': {'day': 0, 'time': '1430'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1830'}}, {'close': {'day': 1, 'time': '1430'}, 'open': {'day': 1, 'time': '1200'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1830'}}, {'close': {'day': 2, 'time': '1430'}, 'open': {'day': 2, 'time': '1200'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1830'}}, {'close': {'day': 3, 'time': '1430'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1830'}}, {'close': {'day': 4, 'time': '1430'}, 'open': {'day': 4, 'time': '1200'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1830'}}, {'close': {'day': 5, 'time': '1430'}, 'open': {'day': 5, 'time': '1200'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1830'}}, {'close': {'day': 6, 'time': '1430'}, 'open': {'day': 6, 'time': '1200'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1830'}}]","9 Bras Basah Rd, level 1 Rendezvous Hotel, Singapore 189559",5,+65 6708 7745,3.9,2,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0
Streets Café,,"252 North Bridge Rd, Singapore",8,+65 6338 7445,2.8,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Stuff'd,"[{'close': {'day': 0, 'time': '2145'}, 'open': {'day': 0, 'time': '1030'}}, {'close': {'day': 1, 'time': '2145'}, 'open': {'day': 1, 'time': '1030'}}, {'close': {'day': 2, 'time': '2145'}, 'open': {'day': 2, 'time': '1030'}}, {'close': {'day': 3, 'time': '2145'}, 'open': {'day': 3, 'time': '1030'}}, {'close': {'day': 4, 'time': '2145'}, 'open': {'day': 4, 'time': '1030'}}, {'close': {'day': 5, 'time': '2145'}, 'open': {'day': 5, 'time': '1030'}}, {'close': {'day': 6, 'time': '2145'}, 'open': {'day': 6, 'time': '1030'}}]","107 North Bridge Rd, #B2-K03 Funan Mall, Singapore 179105",9,,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Stuttgart Blackforest Boutique S-Café,"[{'close': {'day': 0, 'time': '2300'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2300'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2300'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2300'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2300'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2300'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2300'}, 'open': {'day': 6, 'time': '1100'}}]","9 Bras Basah Road, #01-01 Rendezvous Hotel Gallery, Singapore 189559",5,+65 6336 8675,4.1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SU Korean BBQ,"[{'close': {'day': 0, 'time': '2300'}, 'open': {'day': 0, 'time': '1100'}}, {'close': {'day': 1, 'time': '2300'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 2, 'time': '2300'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '2300'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 4, 'time': '2300'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 5, 'time': '2300'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 6, 'time': '2300'}, 'open': {'day': 6, 'time': '1100'}}]","1 Sophia Rd, #02-01/02 Peace Centre, Singapore 228149",9,+65 6358 3368,4.1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Suage Hokkaido Soup Curry,"[{'close': {'day': 0, 'time': '1430'}, 'open': {'day': 0, 'time': '1130'}}, {'close': {'day': 0, 'time': '2130'}, 'open': {'day': 0, 'time': '1730'}}, {'close': {'day': 1, 'time': '1430'}, 'open': {'day': 1, 'time': '1130'}}, {'close': {'day': 1, 'time': '2130'}, 'open': {'day': 1, 'time': '1730'}}, {'close': {'day': 2, 'time': '1430'}, 'open': {'day': 2, 'time': '1130'}}, {'close': {'day': 2, 'time': '2130'}, 'open': {'day': 2, 'time': '1730'}}, {'close': {'day': 3, 'time': '1430'}, 'open': {'day': 3, 'time': '1130'}}, {'close': {'day': 3, 'time': '2130'}, 'open': {'day': 3, 'time': '1730'}}, {'close': {'day': 4, 'time': '1430'}, 'open': {'day': 4, 'time': '1130'}}, {'close': {'day': 4, 'time': '2130'}, 'open': {'day': 4, 'time': '1730'}}, {'close': {'day': 5, 'time': '1430'}, 'open': {'day': 5, 'time': '1130'}}, {'close': {'day': 5, 'time': '2130'}, 'open': {'day': 5, 'time': '1730'}}, {'close': {'day': 6, 'time': '1430'}, 'open': {'day': 6, 'time': '1130'}}, {'close': {'day': 6, 'time': '2130'}, 'open': {'day': 6, 'time': '1730'}}]","13 Stamford Rd, #B2-53 Capitol Piazza, Singapore 178905",7,+65 6242 4722,3.8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Subway - Bugis+,"[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1000'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1000'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1000'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1000'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1000'}}, {'close': {'day': 5, 'time': '2230'}, 'open': {'day': 5, 'time': '1000'}}, {'close': {'day': 6, 'time': '2230'}, 'open': {'day': 6, 'time': '1000'}}]","201 Victoria St, Unit 05-09 Bugis+, Singapore 188067",5,+65 6634 0873,4.3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
